ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 11:03:04
Stop time: 11:03:55
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:40:30.324";"3DA";"Std";"";"22 08 00 00 00 24 04 03"
"00:40:30.328";"FD";"Std";"";"09 DB 1F 80 00 00 00 00"
"00:40:30.329";"31B";"Std";"";"D6 07 00 00 00 D1 13 00"
"00:40:30.332";"40";"Std";"";"8F 06 00 00 C0 00 00 00"
"00:40:30.334";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.334";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:40:30.334";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:40:30.335";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:40:30.336";"107";"Std";"";"00 00 FE E9 00 15 2E FB"
"00:40:30.338";"101";"Std";"";"38 0C 7E 00 82 29 00 00"
"00:40:30.344";"31E";"Std";"";"C8 EB 3F 00 00 00 00 00"
"00:40:30.344";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:40:30.344";"3DC";"Std";"";"E0 00 FE 0A 00 08 00 00"
"00:40:30.345";"3BE";"Std";"";"00 20 E7 51 88 80 0C 80"
"00:40:30.348";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:40:30.351";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:40:30.354";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.354";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:40:30.354";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:40:30.354";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:40:30.355";"530";"Std";"";"00 00 00 00 00 00 00 00"
