ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 10:22:17
Stop time: 10:23:50
Overruns: 0  Errorframes: 0                                          
Baudrate: -"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:00:40.746";"32A";"Std";"";"B4 09 00 00 48 02 00 00"
"00:00:40.749";"116";"Std";"";"2A 02 00 00 00 00 00 FF"
"00:00:40.750";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:00:40.750";"31E";"Std";"";"EE EA 3F 00 00 00 00 00"
"00:00:40.750";"31B";"Std";"";"D1 07 00 00 00 00 00 00"
"00:00:40.750";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.752";"107";"Std";"";"00 00 FE FC 80 13 C9 5C"
"00:00:40.752";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:40.753";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.754";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:40.754";"17F00032";"Ext";"";"20 32 00 00 00 00 00 00"
"00:00:40.759";"101";"Std";"";"C5 04 7F FA 81 22 00 00"
"00:00:40.768";"481";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.768";"1A5554A8";"Ext";"";"94 31 42 68 B9 94 88 2C"
"00:00:40.769";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:00:40.770";"40";"Std";"";"EA 04 00 00 C1 00 00 00"
"00:00:40.770";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.771";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:40.771";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:40.772";"107";"Std";"";"00 00 FE FB 80 13 CE 5C"
"00:00:40.772";"520";"Std";"";"20 05 00 08 00 0A 00 00"
"00:00:40.779";"101";"Std";"";"B0 05 7F FB 81 20 00 00"
"00:00:40.779";"3DC";"Std";"";"E0 00 C6 0B 00 05 00 00"
"00:00:40.783";"17F00031";"Ext";"";"20 00 00 00 00 00 00 00"
"00:00:40.787";"30B";"Std";"";"10 2E 81 00 08 00 00 10"
"00:00:40.789";"17333210";"Ext";"";"3C 91 00"
"00:00:40.789";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:00:40.789";"663";"Std";"";"60 28 20 0E 16 B4 25 00"
"00:00:40.790";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.791";"107";"Std";"";"00 00 FE FB 80 13 D3 5C"
"00:00:40.793";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:00:40.795";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:00:40.795";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.796";"3E5";"Std";"";"7B 11 00 00 00 00 00 00"
"00:00:40.796";"17F0004A";"Ext";"";"20 4A 00 00 00 00 00 00"
"00:00:40.796";"32A";"Std";"";"18 0A 00 00 48 02 00 00"
"00:00:40.796";"6AE";"Std";"";"00 00 00 00"
"00:00:40.799";"101";"Std";"";"1C 06 7F FB 81 20 00 00"
"00:00:40.799";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:40.800";"31B";"Std";"";"D3 08 00 00 00 00 00 00"
"00:00:40.801";"31E";"Std";"";"C8 EB 3F 00 00 00 00 00"
"00:00:40.802";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:00:40.805";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:40.805";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:40.805";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.806";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:40.806";"16A95493";"Ext";"";"00 00 00 00 00 00 00 00"
"00:00:40.806";"16A95499";"Ext";"";"00 00 00 00 00 00 00 80"
"00:00:40.807";"5E9";"Std";"";"00 22 02 00 00 00 00 00"
"00:00:40.807";"5EA";"Std";"";"00 00 00 36 F8 FE FB FF"
"00:00:40.807";"5EB";"Std";"";"00 00 FE FE FB 0F 80 FF"
"00:00:40.807";"17F00046";"Ext";"";"20 46 00 00 00 00 00 80"
"00:00:40.808";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:40.808";"66E";"Std";"";"E0 00 38 00 FE 00 00 00"
"00:00:40.808";"671";"Std";"";"00 01 80 01 00 00 00 00"
"00:00:40.809";"1A55552B";"Ext";"";"00 00 00 00 00 00 00 00"
"00:00:40.809";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:00:40.809";"6B5";"Std";"";"FD 83 FD 03 FD 00 FD 07"
"00:00:40.809";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:40.810";"17332910";"Ext";"";"3A 59 00 00"
"00:00:40.810";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.810";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:40.811";"107";"Std";"";"00 00 FE FB 80 13 D8 5C"
"00:00:40.816";"184";"Std";"";"00 00 00 00 00 00 04 00"
"00:00:40.817";"366";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.817";"3C0";"Std";"";"BB 06 03 00"
"00:00:40.817";"3D5";"Std";"";"98 0F 00 04 00 00 00 00"
"00:00:40.817";"3D6";"Std";"";"0F 00 00 00 00 00 00 00"
"00:00:40.818";"583";"Std";"";"00 10 80 00 00 44 40 00"
"00:00:40.818";"584";"Std";"";"EB 0D 00 00 00 00"
"00:00:40.818";"588";"Std";"";"00 00 00 1E 00 00 00 00"
"00:00:40.818";"5A0";"Std";"";"00 06 80 20 78"
"00:00:40.818";"16A9540A";"Ext";"";"00 00 00 00 00 00 00 00"
"00:00:40.819";"5E1";"Std";"";"A3 2A 00 60 FE 00 00 00"
"00:00:40.819";"5BB";"Std";"";"FE FE 00 00 00 00 00 00"
"00:00:40.819";"101";"Std";"";"47 07 7F FB 81 25 00 00"
"00:00:40.819";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:00:40.820";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:40.820";"5F4";"Std";"";"00 00 64 00 80 00 40 00"
"00:00:40.820";"40";"Std";"";"8E 05 00 00 C1 00 00 00"
"00:00:40.820";"17F0000E";"Ext";"";"20 0E 00 00 00 00 00 80"
"00:00:40.821";"658";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.821";"65A";"Std";"";"00 00 02 08 00 00 3C 00"
"00:00:40.821";"6A6";"Std";"";"10 00"
"00:00:40.821";"6B0";"Std";"";"5D 02 BE 02 8D 75"
"00:00:40.822";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:40.827";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:00:40.829";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:00:40.829";"3DC";"Std";"";"E0 00 C0 0B 00 05 00 00"
"00:00:40.830";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.832";"107";"Std";"";"00 00 FE FA 80 13 DD 5C"
"00:00:40.833";"17332710";"Ext";"";"80 08 39 C3 38 07 F8 00"
"00:00:40.837";"30B";"Std";"";"10 2F 81 00 08 00 00 10"
"00:00:40.839";"101";"Std";"";"F5 08 7F FB 81 26 00 00"
"00:00:40.839";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:40.841";"391";"Std";"";"39 7C 23 43 00 27 00 20"
"00:00:40.841";"3C7";"Std";"";"14 00 00 00 00 40 A0 00"
"00:00:40.844";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:00:40.846";"32A";"Std";"";"7C 0B 00 00 48 02 00 00"
"00:00:40.846";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:00:40.849";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:00:40.849";"31E";"Std";"";"6B EC 3F 00 00 00 00 00"
"00:00:40.850";"31B";"Std";"";"52 09 00 00 00 00 00 00"
"00:00:40.850";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:40.850";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.852";"107";"Std";"";"00 00 FE F9 80 13 E2 5C"
"00:00:40.852";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:40.853";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.859";"101";"Std";"";"24 09 7F FB 81 27 00 00"
"00:00:40.866";"394";"Std";"";"AC 1F 00 10 00 00 00 00"
"00:00:40.869";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:00:40.869";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:00:40.870";"40";"Std";"";"22 06 00 00 C1 00 00 00"
"00:00:40.870";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:00:40.870";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.870";"485";"Std";"";"00 06 40 28 50 D2 74 58"
"00:00:40.871";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:40.871";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:40.872";"585";"Std";"";"03 3C 20 7F 12 00 00 00"
"00:00:40.872";"107";"Std";"";"00 00 FE F8 80 13 E7 5C"
"00:00:40.877";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:00:40.879";"101";"Std";"";"3D 0A 7F FB 81 26 00 00"
"00:00:40.879";"3DC";"Std";"";"E0 00 A6 0B 00 05 00 00"
"00:00:40.883";"17332710";"Ext";"";"C0 00 00 00 00"
"00:00:40.884";"6B2";"Std";"";"0B 20 00 B0 98 7F 37 3C"
"00:00:40.887";"30B";"Std";"";"10 20 81 00 08 00 00 10"
"00:00:40.887";"5F2";"Std";"";"00 00"
"00:00:40.887";"643";"Std";"";"00 02 1A 00 00 00 00 00"
"00:00:40.887";"16A95497";"Ext";"";"00 E0 E9 00 00 00 00 00"
"00:00:40.889";"FD";"Std";"";"26 DA 1F 80 00 00 00 00"
"00:00:40.889";"663";"Std";"";"60 28 20 0E 16 B4 25 00"
"00:00:40.890";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.891";"107";"Std";"";"00 00 FE F8 80 13 EC 5C"
"00:00:40.895";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.895";"3E5";"Std";"";"A6 12 00 00 00 00 00 00"
"00:00:40.896";"32A";"Std";"";"6F 0C 00 00 48 02 00 00"
"00:00:40.899";"101";"Std";"";"66 0B 7F FB 81 23 00 00"
"00:00:40.899";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:40.900";"31B";"Std";"";"08 0A 00 00 00 00 00 00"
"00:00:40.900";"31E";"Std";"";"C2 ED 3F 00 00 00 00 00"
"00:00:40.905";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:40.905";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:40.906";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:40.909";"FD";"Std";"";"09 DB 1F 80 00 00 00 00"
"00:00:40.909";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:40.910";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.910";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:40.912";"107";"Std";"";"00 00 FE F8 80 13 F1 5C"
"00:00:40.912";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:00:40.916";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:00:40.916";"3C0";"Std";"";"0E 07 03 00"
"00:00:40.917";"3D5";"Std";"";"C8 00 00 04 00 00 00 00"
"00:00:40.917";"3D6";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.919";"101";"Std";"";"30 0C 7F FB 81 21 00 00"
"00:00:40.919";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:40.919";"40";"Std";"";"46 07 00 00 C1 00 00 00"
"00:00:40.921";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:40.922";"6B4";"Std";"";"00 46 90 93 FC 33 56 57"
"00:00:40.922";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:00:40.929";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:00:40.929";"3DC";"Std";"";"E0 00 A2 0B 00 05 00 00"
"00:00:40.930";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.931";"107";"Std";"";"00 00 FE F8 80 13 F6 5C"
"00:00:40.932";"17F0000C";"Ext";"";"20 0C 00 00 00 00 00 00"
"00:00:40.936";"30B";"Std";"";"10 21 81 00 08 00 00 10"
"00:00:40.937";"65E";"Std";"";"00 00 04 02 00 00 00 00"
"00:00:40.937";"17331310";"Ext";"";"34 D1 00"
"00:00:40.937";"17F00014";"Ext";"";"20 14 00 00 00 00 00 00"
"00:00:40.939";"101";"Std";"";"E1 0D 7F FB 81 20 00 00"
"00:00:40.939";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:40.940";"17332310";"Ext";"";"38 CF 00"
"00:00:40.941";"640";"Std";"";"02 8D 7C AF 75 20 08 00"
"00:00:40.942";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:00:40.942";"641";"Std";"";"4A 15 0A 50 14 0E 6E 14"
"00:00:40.943";"391";"Std";"";"3A 7C 23 44 00 27 00 20"
"00:00:40.946";"32A";"Std";"";"0B 0D 00 00 48 02 00 00"
"00:00:40.949";"116";"Std";"";"0C 0C 00 00 00 00 00 FF"
"00:00:40.949";"FD";"Std";"";"19 DD 1F 80 00 00 00 00"
"00:00:40.950";"31E";"Std";"";"B7 EE 3F 00 00 00 00 00"
"00:00:40.950";"31B";"Std";"";"C7 0B 00 00 00 00 00 00"
"00:00:40.950";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.952";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:40.952";"107";"Std";"";"00 00 FE F8 80 13 FB 5C"
"00:00:40.953";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.954";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:40.959";"101";"Std";"";"F8 0E 7F FB 81 21 00 00"
"00:00:40.969";"FD";"Std";"";"E6 DE 1F 80 00 00 00 00"
"00:00:40.969";"40";"Std";"";"04 08 00 00 C1 00 00 00"
"00:00:40.970";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.971";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:40.971";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:40.971";"107";"Std";"";"00 00 FE F8 80 13 00 5D"
"00:00:40.972";"3D4";"Std";"";"3C 09 A0 06 00 04 00 00"
"00:00:40.972";"520";"Std";"";"8C 06 00 08 00 0A 00 00"
"00:00:40.979";"101";"Std";"";"9C 0F 7F FB 81 21 00 00"
"00:00:40.979";"3DC";"Std";"";"E0 00 A8 0B 00 05 00 00"
"00:00:40.980";"17332810";"Ext";"";"3A 3B 0E 00 00"
"00:00:40.986";"30B";"Std";"";"10 22 81 00 08 00 00 10"
"00:00:40.987";"52A";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.987";"6B6";"Std";"";"30 0B 1F 17 1B 39"
"00:00:40.987";"6B7";"Std";"";"20 00 D0 45 00 03 40 98"
"00:00:40.987";"6B8";"Std";"";"A6 07 18 B0 04 5F 00 00"
"00:00:40.989";"FD";"Std";"";"71 DF 1F 80 00 00 00 00"
"00:00:40.989";"663";"Std";"";"60 28 20 0E 17 B4 25 00"
"00:00:40.990";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:40.991";"107";"Std";"";"00 00 FE F8 80 13 05 5D"
"00:00:40.993";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:00:40.995";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:00:40.995";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:40.996";"3E5";"Std";"";"F2 13 00 00 00 00 00 00"
"00:00:40.996";"32A";"Std";"";"A7 0E 00 00 48 02 00 00"
"00:00:40.999";"101";"Std";"";"DE 00 7F FB 81 21 00 00"
"00:00:40.999";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:40.999";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:41.000";"31B";"Std";"";"FE 0C 00 00 00 00 00 00"
"00:00:41.000";"31E";"Std";"";"5E EF 3F 00 00 00 00 00"
"00:00:41.002";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:00:41.005";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:41.005";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:41.005";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.006";"5E9";"Std";"";"00 22 02 00 00 00 00 00"
"00:00:41.006";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:41.006";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:41.007";"17331210";"Ext";"";"34 95 00 00 00 00"
"00:00:41.009";"FD";"Std";"";"0B D0 1F 80 00 00 00 00"
"00:00:41.009";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:41.009";"569";"Std";"";"00 00 00 3E F8 10 00 00"
"00:00:41.010";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.010";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:41.011";"107";"Std";"";"00 00 FE F8 00 14 0A 5D"
"00:00:41.016";"3C0";"Std";"";"4F 08 03 00"
"00:00:41.016";"3D5";"Std";"";"9F 01 00 04 00 00 00 00"
"00:00:41.017";"3D6";"Std";"";"01 00 00 00 00 00 00 00"
"00:00:41.017";"583";"Std";"";"00 10 80 00 00 44 40 00"
"00:00:41.017";"584";"Std";"";"17 0E 00 00 00 00"
"00:00:41.017";"5A0";"Std";"";"00 05 80 20 78"
"00:00:41.017";"5E1";"Std";"";"A3 2A 00 60 FE 00 00 00"
"00:00:41.018";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:00:41.019";"101";"Std";"";"85 01 7F FB 81 24 00 00"
"00:00:41.019";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:41.019";"40";"Std";"";"60 09 00 00 C1 00 00 00"
"00:00:41.021";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:41.025";"394";"Std";"";"7B 10 00 10 00 00 00 00"
"00:00:41.026";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:00:41.029";"FD";"Std";"";"01 D1 1F 80 00 00 00 00"
"00:00:41.029";"3DC";"Std";"";"E0 00 9C 0B 00 05 00 00"
"00:00:41.030";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.031";"107";"Std";"";"00 00 FE F7 00 14 0F 5D"
"00:00:41.036";"30B";"Std";"";"10 23 81 00 08 00 00 10"
"00:00:41.037";"17330E10";"Ext";"";"33 84 0A"
"00:00:41.039";"101";"Std";"";"89 02 7F FA 81 2A 00 00"
"00:00:41.039";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:41.041";"647";"Std";"";"B8 F2 FF 7F 00 00 00 B9"
"00:00:41.041";"3C7";"Std";"";"14 00 00 00 00 40 A0 00"
"00:00:41.041";"391";"Std";"";"3A 7C 23 44 00 27 00 20"
"00:00:41.043";"642";"Std";"";"00 00 00 00 0C 0C 0F 0F"
"00:00:41.044";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:00:41.046";"32A";"Std";"";"C3 0F 00 00 48 02 00 00"
"00:00:41.046";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:00:41.047";"17330C10";"Ext";"";"33 04 0A"
"00:00:41.049";"FD";"Std";"";"CE D2 1F 80 00 00 00 00"
"00:00:41.049";"31B";"Std";"";"F5 0D 00 00 00 00 00 00"
"00:00:41.050";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.050";"31E";"Std";"";"CD E0 3F 00 00 00 00 00"
"00:00:41.051";"107";"Std";"";"00 00 FE F8 00 14 14 5D"
"00:00:41.052";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:41.052";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:41.057";"17330D10";"Ext";"";"33 4D 10"
"00:00:41.059";"101";"Std";"";"49 03 7F FB 81 29 00 00"
"00:00:41.067";"17330810";"Ext";"";"32 04 0A"
"00:00:41.067";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:00:41.068";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:00:41.068";"485";"Std";"";"00 06 40 28 51 D2 74 58"
"00:00:41.069";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:00:41.069";"40";"Std";"";"CC 0A 00 00 C1 00 00 00"
"00:00:41.070";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.070";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:41.071";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:41.071";"107";"Std";"";"00 00 FE F8 00 14 19 5D"
"00:00:41.077";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:00:41.077";"17330910";"Ext";"";"32 54 01 01"
"00:00:41.079";"101";"Std";"";"91 04 7F FB 81 22 00 00"
"00:00:41.079";"3DC";"Std";"";"E0 00 A8 0B 00 05 00 00"
"00:00:41.086";"30B";"Std";"";"10 24 81 00 08 00 00 10"
"00:00:41.086";"5F2";"Std";"";"00 00"
"00:00:41.089";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:00:41.089";"663";"Std";"";"60 28 20 0E 16 B4 25 00"
"00:00:41.090";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.091";"107";"Std";"";"00 00 FE F8 00 14 1E 5D"
"00:00:41.091";"386";"Std";"";"00 00 00 00 00 00 20 00"
"00:00:41.095";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:41.095";"3E5";"Std";"";"A3 14 00 00 00 00 00 00"
"00:00:41.096";"32A";"Std";"";"81 00 00 00 48 02 00 00"
"00:00:41.099";"101";"Std";"";"05 05 7F FB 81 21 00 00"
"00:00:41.099";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:41.100";"31E";"Std";"";"07 E1 3F 00 00 00 00 00"
"00:00:41.100";"31B";"Std";"";"B0 0E 00 00 00 00 00 00"
"00:00:41.104";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:41.105";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:41.105";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:41.109";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:00:41.109";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:41.109";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.110";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:41.111";"107";"Std";"";"00 00 FE F8 00 14 23 5D"
"00:00:41.112";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:00:41.116";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:00:41.116";"3C0";"Std";"";"FA 09 03 00"
"00:00:41.116";"3D5";"Std";"";"5E 02 00 04 00 00 00 00"
"00:00:41.117";"3D6";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:41.119";"101";"Std";"";"96 06 7F FB 81 24 00 00"
"00:00:41.119";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:41.119";"40";"Std";"";"A8 0B 00 00 C1 00 00 00"
"00:00:41.121";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:41.122";"6B4";"Std";"";"01 4C 56 36 41 55 33 48"
"00:00:41.122";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:00:41.129";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:00:41.129";"3DC";"Std";"";"E0 00 B4 0B 00 05 00 00"
"00:00:41.130";"65D";"Std";"";"50 24 2B 10 00 00 62 7A"
"00:00:41.130";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.131";"107";"Std";"";"00 00 FE F9 00 14 28 5D"
"00:00:41.136";"30B";"Std";"";"10 25 81 00 08 00 00 10"
"00:00:41.139";"101";"Std";"";"F6 07 7F FB 81 29 00 00"
"00:00:41.139";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:41.140";"64A";"Std";"";"00 00 00 00"
"00:00:41.141";"1A555521";"Ext";"";"00 00 0A 00 00 00 00 00"
"00:00:41.141";"391";"Std";"";"3B 7C 23 45 00 27 00 20"
"00:00:41.141";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:00:41.146";"32A";"Std";"";"E5 01 00 00 48 02 00 00"
"00:00:41.149";"116";"Std";"";"95 06 00 00 00 00 00 FF"
"00:00:41.149";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:00:41.149";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:41.150";"31B";"Std";"";"74 0F 00 00 00 00 00 00"
"00:00:41.150";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.150";"31E";"Std";"";"BD E2 3F 00 00 00 00 00"
"00:00:41.151";"107";"Std";"";"00 00 FE F9 00 14 2D 5D"
"00:00:41.152";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:41.152";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:41.152";"17F0004B";"Ext";"";"20 4B 00 00 00 00 00 00"
"00:00:41.154";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:41.155";"17330110";"Ext";"";"30 61 00 00"
"00:00:41.159";"101";"Std";"";"3E 08 7F FB 81 2D 00 00"
"00:00:41.169";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:00:41.169";"40";"Std";"";"BB 0C 00 00 C1 00 00 00"
"00:00:41.170";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.170";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:41.171";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:41.171";"107";"Std";"";"00 00 FE F8 00 14 32 5D"
"00:00:41.172";"520";"Std";"";"E8 07 00 08 00 0A 00 00"
"00:00:41.179";"101";"Std";"";"EF 09 7F FB 81 2C 00 00"
"00:00:41.179";"3DC";"Std";"";"E0 00 A2 0B 00 05 00 00"
"00:00:41.185";"394";"Std";"";"C5 11 00 10 00 00 00 00"
"00:00:41.186";"30B";"Std";"";"10 26 81 00 08 00 00 10"
"00:00:41.189";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:00:41.189";"663";"Std";"";"60 28 20 0E 16 B4 25 00"
"00:00:41.189";"17330710";"Ext";"";"80 08 31 C3 38 07 81 00"
"00:00:41.190";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:41.191";"107";"Std";"";"00 00 FE F8 00 14 37 5D"
"00:00:41.193";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:00:41.195";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:00:41.195";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:41.196";"3E5";"Std";"";"E2 15 00 00 00 00 00 00"
"00:00:41.196";"32A";"Std";"";"49 02 00 00 48 02 00 00"
"00:00:41.199";"101";"Std";"";"39 0A 7F FB 81 2B 00 00"
